5076eef025ef338ce9079a56bc6439e82b96ffd4582e3d3de5e424b18be0a294,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,90.33617401123047,102.85721015930176,28
525fca182b0ff30aa11d58ec2c0c415b2327c1581d9f71f9d055c066e0fd4080,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM discount as dis
JOIN ""order"" as ord
ON ord.discount_id = dis.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,74.99357461929321,105.71500778198242,29
371dfee7c07cef7bf941f0b196f7743cd86ac2fa3435725bb7ecbb84b5901512,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN discount as dis
ON dis.id = ord.discount_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,98.58934450149536,103.6379463672638,30
3a078f50091fc23273aec58055a87548c896a963761d47b0e273ca4a99719966,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM discount as dis
JOIN ""order"" as ord
ON ord.discount_id = dis.id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,83.57106590270996,105.90126013755798,31
b16d5e1b8bca2d5e24a70fa55fa69d10384a564055eb4af765ccae25235fcc88,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,77.30816864967346,105.01487565040588,32
29abd4665d5cb446c9fc14fece25b95f6d0e98b4a3b3c12b690328014d01c254,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,93.15161395072937,106.23049354553223,33
70518fd5aae1df4f597b77a962d564295b854c191ba0afe3a357c03750f27f64,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,96.68332695960999,103.38248324394226,34
7b950389633e6a0e5821dd13f8233a7ba380fdcd7a1eca3adf2b4b7df55b4e47,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,103.24905800819397,104.73219299316406,35
89a41bab32116e0c174bd64a680c69e46bb4744509aad2a5a94aab14f5bad780,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM customer as cus
JOIN ""order"" as ord
ON ord.customer_id = cus.id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,121.78986883163452,107.2598204612732,36
dae51686a4f0393eaf4a2fa93480885fed18437a5dad857895bd07a27bff8853,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,114.3885555267334,102.05817794799805,37
70e153f695c4c4d03c48ed3657e59a33362f314f1e3c6da10187679139bfe866,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,99.76939177513123,104.15263080596924,38
fa3b117bd9f71b6958cef909030ebf55e29a841713d836036dac1c3e4258d14d,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,96.02621293067932,102.22853446006775,39
6bb7b6c1e1d1912c05ffb42f8763b1435db30b12ee97bf0f8e8af17e5d1afcdc,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,97.95996713638306,106.34788799285889,40
bf3da338579893669235a2b0ae0a6b278ac23a9febfb6d89a75578a0c6beec9a,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,90.70607566833496,106.81860899925232,41
72941dd08f996e543e09a2a0b79cd79d83c587914e158e5c08c6857deebfab91,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,139.84564232826233,102.63471269607544,42
d28e4501beb5d2014a3709b734e09dccfb396aae3871b204abe9542f3320e418,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM deliverer as del
JOIN ""order"" as ord
ON ord.deliverer_id = del.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,127.59479928016663,104.75068974494934,43
41f628a3bd51e4c6635884d9d8a151b54ff9ea19a1ce1bb28d72502d3a981834,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,86.27507519721985,101.3769862651825,44
24d98ed39f59a211dd20c27088f7dcb04fbca5407320ee7df790cf622f421f10,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,76.20373916625977,102.62592887878418,45
5da096235f3225418592fc66a44ce599fd3242dbc9319c8310967020d9a2001d,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,88.28722596168518,110.86520385742188,46
a56fe1a82e9da1b000a3f161e57e16de3b869a0411c02da6f9ffec7efe59137d,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,76.33496809005737,105.18402242660522,47
dae51686a4f0393eaf4a2fa93480885fed18437a5dad857895bd07a27bff8853,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,112.32957363128662,108.33084225654602,48
1a57d7d0659465e7148347263236437aa89ac973560c94b7150e59e9ceabf577,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,121.90951442718506,108.06505751609802,49
dae51686a4f0393eaf4a2fa93480885fed18437a5dad857895bd07a27bff8853,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,113.99432730674744,104.19458723068237,50
f7874816799b108cf89033810146bed95577d99b0ba25d355998a4fffd73a6e5,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,96.0986270904541,100.64692187309265,51
73af3cdbe56d99e892f2f04d2c775f341fff3510142b652e06100108d1f718f6,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,125.53503322601318,103.86571025848389,52
11ba2a0a7f536bc96e5d6bef80db47e8837b38bcef6a4d3b8d7f1dce40cd55e7,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,126.23239326477051,105.03392100334167,53
df7da1b4b83b16977d5cd8a2414370b0fcf5f79110c3a8456cdb10bbb0066946,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM deliverer as del
JOIN ""order"" as ord
ON ord.deliverer_id = del.id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,139.67016911506653,105.07400131225586,54
8f4b76384f4d9d96e466cafa75711cd894691104461fde42323e6e776ef95c66,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM deliverer as del
JOIN ""order"" as ord
ON ord.deliverer_id = del.id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,130.40900325775146,106.23378920555115,55
4aa573106bbc2b333801d03ffef06839d0fcde503275888cf086f27c0263b83f,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,83.28342866897583,103.48573994636536,56
02454a27d3e300b56dff8e8c113a2be78789a21e2678992096321539e64bed79,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,76.17472624778748,101.68800449371338,57
492cee559b298e7ecb3ff1a51b9a200b8b4baaa814d2c97f35599f15e1d6fe14,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM discount as dis
JOIN ""order"" as ord
ON ord.discount_id = dis.id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN product as prod
ON prod.id = ord_det.product_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,90.89844870567322,100.64034914970398,58
008190061a9534a0f34081b3787b63c5adc8973784a1a196c20d150f627aa6b9,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM order_details as ord_det
JOIN ""order"" as ord
ON ord.id = ord_det.order_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN deliverer as del
ON del.id = ord.deliverer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,97.32661986351013,106.49453330039978,59
36c217319fa3efe3e7cf49de10f30aa3547004b4caa6c30026fd42d4b14418f9,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN discount as dis
ON dis.id = ord.discount_id
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN customer as cus
ON cus.id = ord.customer_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,132.63352847099304,105.14409971237183,60
d3a0a2b3e712a50b28fe428254a4b43c5827e1983bcd0b1515e6de211470c007,"BEGIN;
SET LOCAL join_collapse_limit = 1;
SELECT count(*) FROM ""order"" as ord
JOIN order_details as ord_det
ON ord_det.order_id = ord.id
JOIN product as prod
ON prod.id = ord_det.product_id
JOIN customer as cus
ON cus.id = ord.customer_id
JOIN deliverer as del
ON del.id = ord.deliverer_id
JOIN discount as dis
ON dis.id = ord.discount_id;
COMMIT;","('customer', 'deliverer', 'discount', 'order', 'order_details', 'product')",0.7575757575757576,6,99.53499817848206,103.03747987747192,61
